geo_type,region,transportation_type,alternative_name,sub-region,country,date,mobility percentage
county,Navajo County,driving,NA,Arizona,United States,2021-10-06,264.83
county,Navajo County,driving,NA,Arizona,United States,2021-10-07,289.61
county,Navajo County,driving,NA,Arizona,United States,2021-10-08,345.63
county,Navajo County,driving,NA,Arizona,United States,2021-10-09,347.78
county,Navajo County,driving,NA,Arizona,United States,2021-10-10,347.24
county,Navajo County,driving,NA,Arizona,United States,2021-10-11,270.15
county,Navajo County,driving,NA,Arizona,United States,2021-10-12,233.51
county,Navajo County,driving,NA,Arizona,United States,2021-10-13,229.58
county,Navajo County,driving,NA,Arizona,United States,2021-10-14,273.67
county,Navajo County,driving,NA,Arizona,United States,2021-10-15,297.6
county,Navajo County,driving,NA,Arizona,United States,2021-10-16,291.89
county,Navajo County,driving,NA,Arizona,United States,2021-10-17,256.73
county,Navajo County,driving,NA,Arizona,United States,2021-10-18,230.07
county,Navajo County,driving,NA,Arizona,United States,2021-10-19,219.1
county,Navajo County,driving,NA,Arizona,United States,2021-10-20,225.94
county,Navajo County,driving,NA,Arizona,United States,2021-10-21,237.94
county,Navajo County,driving,NA,Arizona,United States,2021-10-22,286.14
county,Navajo County,driving,NA,Arizona,United States,2021-10-23,275.26
county,Navajo County,driving,NA,Arizona,United States,2021-10-24,219.47
county,Navajo County,driving,NA,Arizona,United States,2021-10-25,210.19
county,Navajo County,driving,NA,Arizona,United States,2021-10-26,212.88
county,Navajo County,driving,NA,Arizona,United States,2021-10-27,200.22
county,Navajo County,driving,NA,Arizona,United States,2021-10-28,210.97
county,Navajo County,driving,NA,Arizona,United States,2021-10-29,235.36
county,Navajo County,driving,NA,Arizona,United States,2021-10-30,223
county,Navajo County,driving,NA,Arizona,United States,2021-10-31,191.75
county,Navajo County,driving,NA,Arizona,United States,2021-11-01,201.49
county,Navajo County,driving,NA,Arizona,United States,2021-11-02,184.87
county,Navajo County,driving,NA,Arizona,United States,2021-11-03,194.68
county,Navajo County,driving,NA,Arizona,United States,2021-11-04,214.96
county,Navajo County,driving,NA,Arizona,United States,2021-11-05,238.84
county,Navajo County,driving,NA,Arizona,United States,2021-11-06,220.23
county,Navajo County,driving,NA,Arizona,United States,2021-11-07,196.08
county,Navajo County,driving,NA,Arizona,United States,2021-11-08,185.92
county,Navajo County,driving,NA,Arizona,United States,2021-11-09,182.27
county,Navajo County,driving,NA,Arizona,United States,2021-11-10,195.42
county,Navajo County,driving,NA,Arizona,United States,2021-11-11,257.85
county,Navajo County,driving,NA,Arizona,United States,2021-11-12,249.55
county,Navajo County,driving,NA,Arizona,United States,2021-11-13,235.83
county,Navajo County,driving,NA,Arizona,United States,2021-11-14,209.36
county,Navajo County,driving,NA,Arizona,United States,2021-11-15,192.99
county,Navajo County,driving,NA,Arizona,United States,2021-11-16,182.9
county,Navajo County,driving,NA,Arizona,United States,2021-11-17,189.64
county,Navajo County,driving,NA,Arizona,United States,2021-11-18,204.63
county,Navajo County,driving,NA,Arizona,United States,2021-11-19,244.13
county,Navajo County,driving,NA,Arizona,United States,2021-11-20,284.49
county,Navajo County,driving,NA,Arizona,United States,2021-11-21,248.99
county,Navajo County,driving,NA,Arizona,United States,2021-11-22,236.5
county,Navajo County,driving,NA,Arizona,United States,2021-11-23,242.07
county,Navajo County,driving,NA,Arizona,United States,2021-11-24,313.05
county,Navajo County,driving,NA,Arizona,United States,2021-11-25,183.76
county,Navajo County,driving,NA,Arizona,United States,2021-11-26,301.83
county,Navajo County,driving,NA,Arizona,United States,2021-11-27,338.47
county,Navajo County,driving,NA,Arizona,United States,2021-11-28,304.38
county,Navajo County,driving,NA,Arizona,United States,2021-11-29,200.51
county,Navajo County,driving,NA,Arizona,United States,2021-11-30,192.28
county,Navajo County,driving,NA,Arizona,United States,2021-12-01,177.89
county,Navajo County,driving,NA,Arizona,United States,2021-12-02,202.7
county,Navajo County,driving,NA,Arizona,United States,2021-12-03,221.5
county,Navajo County,driving,NA,Arizona,United States,2021-12-04,214.59
county,Navajo County,driving,NA,Arizona,United States,2021-12-05,184.87
county,Navajo County,driving,NA,Arizona,United States,2021-12-06,173.47
county,Navajo County,driving,NA,Arizona,United States,2021-12-07,170.31
county,Navajo County,driving,NA,Arizona,United States,2021-12-08,172.35
county,Navajo County,driving,NA,Arizona,United States,2021-12-09,189.74
county,Navajo County,driving,NA,Arizona,United States,2021-12-10,214.23
county,Navajo County,driving,NA,Arizona,United States,2021-12-11,210.28
county,Navajo County,driving,NA,Arizona,United States,2021-12-12,237.57
county,Navajo County,driving,NA,Arizona,United States,2021-12-13,180.72
county,Navajo County,driving,NA,Arizona,United States,2021-12-14,176.53
county,Navajo County,driving,NA,Arizona,United States,2021-12-15,204.31
county,Navajo County,driving,NA,Arizona,United States,2021-12-16,213.5
county,Navajo County,driving,NA,Arizona,United States,2021-12-17,262.01
county,Navajo County,driving,NA,Arizona,United States,2021-12-18,293.29
county,Navajo County,driving,NA,Arizona,United States,2021-12-19,248.64
county,Navajo County,driving,NA,Arizona,United States,2021-12-20,253.96
county,Navajo County,driving,NA,Arizona,United States,2021-12-21,255.99
county,Navajo County,driving,NA,Arizona,United States,2021-12-22,279.7
county,Navajo County,driving,NA,Arizona,United States,2021-12-23,303.08
county,Navajo County,driving,NA,Arizona,United States,2021-12-24,251.68
county,Navajo County,driving,NA,Arizona,United States,2021-12-25,171.73
county,Navajo County,driving,NA,Arizona,United States,2021-12-26,336.67
county,Navajo County,driving,NA,Arizona,United States,2021-12-27,374.02
county,Navajo County,driving,NA,Arizona,United States,2021-12-28,338.57
county,Navajo County,driving,NA,Arizona,United States,2021-12-29,362.18
county,Navajo County,driving,NA,Arizona,United States,2021-12-30,370.63
county,Navajo County,driving,NA,Arizona,United States,2021-12-31,308.33
county,Navajo County,driving,NA,Arizona,United States,2022-01-01,299.29
county,Navajo County,driving,NA,Arizona,United States,2022-01-02,329.17
county,Navajo County,driving,NA,Arizona,United States,2022-01-03,243.92
county,Navajo County,driving,NA,Arizona,United States,2022-01-04,211.95
county,Navajo County,driving,NA,Arizona,United States,2022-01-05,198.85
county,Navajo County,driving,NA,Arizona,United States,2022-01-06,208.97
county,Navajo County,driving,NA,Arizona,United States,2022-01-07,259.88
county,Navajo County,driving,NA,Arizona,United States,2022-01-08,276.1
county,Navajo County,driving,NA,Arizona,United States,2022-01-09,202.75
county,Navajo County,driving,NA,Arizona,United States,2022-01-10,165.98
county,Navajo County,driving,NA,Arizona,United States,2022-01-11,172.22
county,Navajo County,driving,NA,Arizona,United States,2022-01-12,166.11
county,Navajo County,driving,NA,Arizona,United States,2022-01-13,178.81
county,Navajo County,driving,NA,Arizona,United States,2022-01-14,254.37
county,Navajo County,driving,NA,Arizona,United States,2022-01-15,278.62
county,Navajo County,driving,NA,Arizona,United States,2022-01-16,219.42
county,Navajo County,driving,NA,Arizona,United States,2022-01-17,210.53
county,Navajo County,driving,NA,Arizona,United States,2022-01-18,170.42
county,Navajo County,driving,NA,Arizona,United States,2022-01-19,167.35
county,Navajo County,driving,NA,Arizona,United States,2022-01-20,186.65
county,Navajo County,driving,NA,Arizona,United States,2022-01-21,213.22
county,Navajo County,driving,NA,Arizona,United States,2022-01-22,232.57
county,Navajo County,driving,NA,Arizona,United States,2022-01-23,212.27
county,Navajo County,driving,NA,Arizona,United States,2022-01-24,160.89
county,Navajo County,driving,NA,Arizona,United States,2022-01-25,153.54
county,Navajo County,driving,NA,Arizona,United States,2022-01-26,159.62
county,Navajo County,driving,NA,Arizona,United States,2022-01-27,184.11
county,Navajo County,driving,NA,Arizona,United States,2022-01-28,229.66
county,Navajo County,driving,NA,Arizona,United States,2022-01-29,235.66
county,Navajo County,driving,NA,Arizona,United States,2022-01-30,200.35
county,Navajo County,driving,NA,Arizona,United States,2022-01-31,181.82
county,Navajo County,driving,NA,Arizona,United States,2022-02-01,185.25
county,Navajo County,driving,NA,Arizona,United States,2022-02-02,148.47
county,Navajo County,driving,NA,Arizona,United States,2022-02-03,175.27
county,Navajo County,driving,NA,Arizona,United States,2022-02-04,220.6
county,Navajo County,driving,NA,Arizona,United States,2022-02-05,237.43
county,Navajo County,driving,NA,Arizona,United States,2022-02-06,198.24
county,Navajo County,driving,NA,Arizona,United States,2022-02-07,177.37
county,Navajo County,driving,NA,Arizona,United States,2022-02-08,183.79
county,Navajo County,driving,NA,Arizona,United States,2022-02-09,178.89
county,Navajo County,driving,NA,Arizona,United States,2022-02-10,194.9
county,Navajo County,driving,NA,Arizona,United States,2022-02-11,235.46
county,Navajo County,driving,NA,Arizona,United States,2022-02-12,229.81
county,Navajo County,driving,NA,Arizona,United States,2022-02-13,186.78
county,Navajo County,driving,NA,Arizona,United States,2022-02-14,181.53
county,Navajo County,driving,NA,Arizona,United States,2022-02-15,181.82
county,Navajo County,driving,NA,Arizona,United States,2022-02-16,181.93
county,Navajo County,driving,NA,Arizona,United States,2022-02-17,211
county,Navajo County,driving,NA,Arizona,United States,2022-02-18,284.47
county,Navajo County,driving,NA,Arizona,United States,2022-02-19,316.31
county,Navajo County,driving,NA,Arizona,United States,2022-02-20,278.4
county,Navajo County,driving,NA,Arizona,United States,2022-02-21,263.56
county,Navajo County,driving,NA,Arizona,United States,2022-02-22,190.91
county,Navajo County,driving,NA,Arizona,United States,2022-02-23,180.67
county,Navajo County,driving,NA,Arizona,United States,2022-02-24,235.03
county,Navajo County,driving,NA,Arizona,United States,2022-02-25,247.86
county,Navajo County,driving,NA,Arizona,United States,2022-02-26,249.08
county,Navajo County,driving,NA,Arizona,United States,2022-02-27,227.51
county,Navajo County,driving,NA,Arizona,United States,2022-02-28,202.33
county,Navajo County,driving,NA,Arizona,United States,2022-03-01,208.62
county,Navajo County,driving,NA,Arizona,United States,2022-03-02,201.59
county,Navajo County,driving,NA,Arizona,United States,2022-03-03,217.05
county,Navajo County,driving,NA,Arizona,United States,2022-03-04,259.19
county,Navajo County,driving,NA,Arizona,United States,2022-03-05,254.55
county,Navajo County,driving,NA,Arizona,United States,2022-03-06,241.9
county,Navajo County,driving,NA,Arizona,United States,2022-03-07,238.01
county,Navajo County,driving,NA,Arizona,United States,2022-03-08,221.21
county,Navajo County,driving,NA,Arizona,United States,2022-03-09,232.6
county,Navajo County,driving,NA,Arizona,United States,2022-03-10,242.49
county,Navajo County,driving,NA,Arizona,United States,2022-03-11,308.01
county,Navajo County,driving,NA,Arizona,United States,2022-03-12,343.54
county,Navajo County,driving,NA,Arizona,United States,2022-03-13,325.15
county,Navajo County,driving,NA,Arizona,United States,2022-03-14,306.07
county,Navajo County,driving,NA,Arizona,United States,2022-03-15,268.36
county,Navajo County,driving,NA,Arizona,United States,2022-03-16,292.36
county,Navajo County,driving,NA,Arizona,United States,2022-03-17,326.87
county,Navajo County,driving,NA,Arizona,United States,2022-03-18,363.61
county,Navajo County,driving,NA,Arizona,United States,2022-03-19,349.99
county,Navajo County,driving,NA,Arizona,United States,2022-03-20,309.31
county,Navajo County,driving,NA,Arizona,United States,2022-03-21,NA
county,Navajo County,driving,NA,Arizona,United States,2022-03-22,232.23
county,Navajo County,driving,NA,Arizona,United States,2022-03-23,251.53
county,Navajo County,driving,NA,Arizona,United States,2022-03-24,272.05
county,Navajo County,driving,NA,Arizona,United States,2022-03-25,313.45
county,Navajo County,driving,NA,Arizona,United States,2022-03-26,303.24
county,Navajo County,driving,NA,Arizona,United States,2022-03-27,278.98
county,Navajo County,driving,NA,Arizona,United States,2022-03-28,247.2
county,Navajo County,driving,NA,Arizona,United States,2022-03-29,206.64
county,Navajo County,driving,NA,Arizona,United States,2022-03-30,220.08
county,Navajo County,driving,NA,Arizona,United States,2022-03-31,267.92
county,Navajo County,driving,NA,Arizona,United States,2022-04-01,309.6
county,Navajo County,driving,NA,Arizona,United States,2022-04-02,284.45
county,Navajo County,driving,NA,Arizona,United States,2022-04-03,271.35
county,Navajo County,driving,NA,Arizona,United States,2022-04-04,245.75
county,Navajo County,driving,NA,Arizona,United States,2022-04-05,226.15
county,Navajo County,driving,NA,Arizona,United States,2022-04-06,235.42
county,Navajo County,driving,NA,Arizona,United States,2022-04-07,259.47
county,Navajo County,driving,NA,Arizona,United States,2022-04-08,301.86
county,Navajo County,driving,NA,Arizona,United States,2022-04-09,303.3
county,Navajo County,driving,NA,Arizona,United States,2022-04-10,260.45
county,Navajo County,driving,NA,Arizona,United States,2022-04-11,237.76
county,Navajo County,driving,NA,Arizona,United States,2022-04-12,224.32
county,Pima County,driving,NA,Arizona,United States,2020-01-13,100
county,Pima County,driving,NA,Arizona,United States,2020-01-14,106.49
county,Pima County,driving,NA,Arizona,United States,2020-01-15,109.51
county,Pima County,driving,NA,Arizona,United States,2020-01-16,112.99
county,Pima County,driving,NA,Arizona,United States,2020-01-17,134.93
county,Pima County,driving,NA,Arizona,United States,2020-01-18,156.21
county,Pima County,driving,NA,Arizona,United States,2020-01-19,97.49
county,Pima County,driving,NA,Arizona,United States,2020-01-20,107.86
county,Pima County,driving,NA,Arizona,United States,2020-01-21,105.24
county,Pima County,driving,NA,Arizona,United States,2020-01-22,107.97
county,Pima County,driving,NA,Arizona,United States,2020-01-23,113.31
county,Pima County,driving,NA,Arizona,United States,2020-01-24,129.35
county,Pima County,driving,NA,Arizona,United States,2020-01-25,127.59
county,Pima County,driving,NA,Arizona,United States,2020-01-26,90.46
county,Pima County,driving,NA,Arizona,United States,2020-01-27,103.79
county,Pima County,driving,NA,Arizona,United States,2020-01-28,112.44
county,Pima County,driving,NA,Arizona,United States,2020-01-29,113.33
county,Pima County,driving,NA,Arizona,United States,2020-01-30,120.4
county,Pima County,driving,NA,Arizona,United States,2020-01-31,137.89
county,Pima County,driving,NA,Arizona,United States,2020-02-01,133.16
county,Pima County,driving,NA,Arizona,United States,2020-02-02,92.26
county,Pima County,driving,NA,Arizona,United States,2020-02-03,116.36
county,Pima County,driving,NA,Arizona,United States,2020-02-04,116.52
county,Pima County,driving,NA,Arizona,United States,2020-02-05,115.83
county,Pima County,driving,NA,Arizona,United States,2020-02-06,125.44
county,Pima County,driving,NA,Arizona,United States,2020-02-07,144.29
county,Pima County,driving,NA,Arizona,United States,2020-02-08,140.19
county,Pima County,driving,NA,Arizona,United States,2020-02-09,101.34
county,Pima County,driving,NA,Arizona,United States,2020-02-10,112.69
county,Pima County,driving,NA,Arizona,United States,2020-02-11,116.1
county,Pima County,driving,NA,Arizona,United States,2020-02-12,120.78
county,Pima County,driving,NA,Arizona,United States,2020-02-13,130.32
county,Pima County,driving,NA,Arizona,United States,2020-02-14,155.92
county,Pima County,driving,NA,Arizona,United States,2020-02-15,144.98
county,Pima County,driving,NA,Arizona,United States,2020-02-16,107.74
county,Pima County,driving,NA,Arizona,United States,2020-02-17,115.5
county,Pima County,driving,NA,Arizona,United States,2020-02-18,118.74
county,Pima County,driving,NA,Arizona,United States,2020-02-19,122.15
county,Pima County,driving,NA,Arizona,United States,2020-02-20,129.36
county,Pima County,driving,NA,Arizona,United States,2020-02-21,141.21
county,Pima County,driving,NA,Arizona,United States,2020-02-22,132.58
county,Pima County,driving,NA,Arizona,United States,2020-02-23,102.6
county,Pima County,driving,NA,Arizona,United States,2020-02-24,118.28
county,Pima County,driving,NA,Arizona,United States,2020-02-25,121.28
county,Pima County,driving,NA,Arizona,United States,2020-02-26,121.29
county,Pima County,driving,NA,Arizona,United States,2020-02-27,125.56
county,Pima County,driving,NA,Arizona,United States,2020-02-28,144.79
county,Pima County,driving,NA,Arizona,United States,2020-02-29,143.52
county,Pima County,driving,NA,Arizona,United States,2020-03-01,102.43
county,Pima County,driving,NA,Arizona,United States,2020-03-02,114.23
county,Pima County,driving,NA,Arizona,United States,2020-03-03,118.63
county,Pima County,driving,NA,Arizona,United States,2020-03-04,123.17
county,Pima County,driving,NA,Arizona,United States,2020-03-05,129.09
county,Pima County,driving,NA,Arizona,United States,2020-03-06,148.89
county,Pima County,driving,NA,Arizona,United States,2020-03-07,141.69
county,Pima County,driving,NA,Arizona,United States,2020-03-08,100.88
county,Pima County,driving,NA,Arizona,United States,2020-03-09,117.04
county,Pima County,driving,NA,Arizona,United States,2020-03-10,118.93
county,Pima County,driving,NA,Arizona,United States,2020-03-11,116.68
county,Pima County,driving,NA,Arizona,United States,2020-03-12,112.61
county,Pima County,driving,NA,Arizona,United States,2020-03-13,125.34
county,Pima County,driving,NA,Arizona,United States,2020-03-14,112.18
county,Pima County,driving,NA,Arizona,United States,2020-03-15,82.07
county,Pima County,driving,NA,Arizona,United States,2020-03-16,96.35
county,Pima County,driving,NA,Arizona,United States,2020-03-17,90.76
county,Pima County,driving,NA,Arizona,United States,2020-03-18,77.21
county,Pima County,driving,NA,Arizona,United States,2020-03-19,79.99
county,Pima County,driving,NA,Arizona,United States,2020-03-20,84.98
county,Pima County,driving,NA,Arizona,United States,2020-03-21,72.28
county,Pima County,driving,NA,Arizona,United States,2020-03-22,52.83
county,Pima County,driving,NA,Arizona,United States,2020-03-23,68.17
county,Pima County,driving,NA,Arizona,United States,2020-03-24,67.62
county,Pima County,driving,NA,Arizona,United States,2020-03-25,67.9
county,Pima County,driving,NA,Arizona,United States,2020-03-26,66.21
county,Pima County,driving,NA,Arizona,United States,2020-03-27,72.5
county,Pima County,driving,NA,Arizona,United States,2020-03-28,62.24
county,Pima County,driving,NA,Arizona,United States,2020-03-29,47.97
county,Pima County,driving,NA,Arizona,United States,2020-03-30,61
county,Pima County,driving,NA,Arizona,United States,2020-03-31,61.29
county,Pima County,driving,NA,Arizona,United States,2020-04-01,60.11
county,Pima County,driving,NA,Arizona,United States,2020-04-02,61.09
county,Pima County,driving,NA,Arizona,United States,2020-04-03,68.4
county,Pima County,driving,NA,Arizona,United States,2020-04-04,57.55
county,Pima County,driving,NA,Arizona,United States,2020-04-05,45.94
county,Pima County,driving,NA,Arizona,United States,2020-04-06,60.6
county,Pima County,driving,NA,Arizona,United States,2020-04-07,62.68
county,Pima County,driving,NA,Arizona,United States,2020-04-08,61.88
county,Pima County,driving,NA,Arizona,United States,2020-04-09,64.75
county,Pima County,driving,NA,Arizona,United States,2020-04-10,71.98
county,Pima County,driving,NA,Arizona,United States,2020-04-11,56.29
county,Pima County,driving,NA,Arizona,United States,2020-04-12,40.79
county,Pima County,driving,NA,Arizona,United States,2020-04-13,61.57
county,Pima County,driving,NA,Arizona,United States,2020-04-14,65.91
county,Pima County,driving,NA,Arizona,United States,2020-04-15,70.62
county,Pima County,driving,NA,Arizona,United States,2020-04-16,71.45
county,Pima County,driving,NA,Arizona,United States,2020-04-17,76.56
county,Pima County,driving,NA,Arizona,United States,2020-04-18,69.49
county,Pima County,driving,NA,Arizona,United States,2020-04-19,55.13
county,Pima County,driving,NA,Arizona,United States,2020-04-20,71.02
county,Pima County,driving,NA,Arizona,United States,2020-04-21,68.97
county,Pima County,driving,NA,Arizona,United States,2020-04-22,71.04
county,Pima County,driving,NA,Arizona,United States,2020-04-23,74.1
county,Pima County,driving,NA,Arizona,United States,2020-04-24,80.71
county,Pima County,driving,NA,Arizona,United States,2020-04-25,72.1
county,Pima County,driving,NA,Arizona,United States,2020-04-26,56.87
county,Pima County,driving,NA,Arizona,United States,2020-04-27,72.49
county,Pima County,driving,NA,Arizona,United States,2020-04-28,73.94
county,Pima County,driving,NA,Arizona,United States,2020-04-29,75.62
county,Pima County,driving,NA,Arizona,United States,2020-04-30,79.61
county,Pima County,driving,NA,Arizona,United States,2020-05-01,88.71
county,Pima County,driving,NA,Arizona,United States,2020-05-02,78.34
county,Pima County,driving,NA,Arizona,United States,2020-05-03,60.45
county,Pima County,driving,NA,Arizona,United States,2020-05-04,78.22
county,Pima County,driving,NA,Arizona,United States,2020-05-05,81.35
county,Pima County,driving,NA,Arizona,United States,2020-05-06,79.79
county,Pima County,driving,NA,Arizona,United States,2020-05-07,82.9
county,Pima County,driving,NA,Arizona,United States,2020-05-08,94.65
county,Pima County,driving,NA,Arizona,United States,2020-05-09,85.48
county,Pima County,driving,NA,Arizona,United States,2020-05-10,62.81
county,Pima County,driving,NA,Arizona,United States,2020-05-11,NA
county,Pima County,driving,NA,Arizona,United States,2020-05-12,NA
county,Pima County,driving,NA,Arizona,United States,2020-05-13,90.61
county,Pima County,driving,NA,Arizona,United States,2020-05-14,94.41
county,Pima County,driving,NA,Arizona,United States,2020-05-15,106.88
county,Pima County,driving,NA,Arizona,United States,2020-05-16,98.03
county,Pima County,driving,NA,Arizona,United States,2020-05-17,75.91
county,Pima County,driving,NA,Arizona,United States,2020-05-18,96.36
county,Pima County,driving,NA,Arizona,United States,2020-05-19,103.05
county,Pima County,driving,NA,Arizona,United States,2020-05-20,104.34
county,Pima County,driving,NA,Arizona,United States,2020-05-21,109.62
county,Pima County,driving,NA,Arizona,United States,2020-05-22,121.73
county,Pima County,driving,NA,Arizona,United States,2020-05-23,109.54
county,Pima County,driving,NA,Arizona,United States,2020-05-24,82.55
county,Pima County,driving,NA,Arizona,United States,2020-05-25,80.83
county,Pima County,driving,NA,Arizona,United States,2020-05-26,105.34
county,Pima County,driving,NA,Arizona,United States,2020-05-27,108.57
county,Pima County,driving,NA,Arizona,United States,2020-05-28,110.17
county,Pima County,driving,NA,Arizona,United States,2020-05-29,119
county,Pima County,driving,NA,Arizona,United States,2020-05-30,105.6
county,Pima County,driving,NA,Arizona,United States,2020-05-31,78.07
county,Pima County,driving,NA,Arizona,United States,2020-06-01,99.51
county,Pima County,driving,NA,Arizona,United States,2020-06-02,99.85
county,Pima County,driving,NA,Arizona,United States,2020-06-03,104.87
county,Pima County,driving,NA,Arizona,United States,2020-06-04,106.68
county,Pima County,driving,NA,Arizona,United States,2020-06-05,118.43
county,Pima County,driving,NA,Arizona,United States,2020-06-06,109.95
county,Pima County,driving,NA,Arizona,United States,2020-06-07,84.94
county,Pima County,driving,NA,Arizona,United States,2020-06-08,106.75
county,Pima County,driving,NA,Arizona,United States,2020-06-09,106.27
county,Pima County,driving,NA,Arizona,United States,2020-06-10,107.96
county,Pima County,driving,NA,Arizona,United States,2020-06-11,113.86
county,Pima County,driving,NA,Arizona,United States,2020-06-12,125.22
county,Pima County,driving,NA,Arizona,United States,2020-06-13,113.46
county,Pima County,driving,NA,Arizona,United States,2020-06-14,87.66
county,Pima County,driving,NA,Arizona,United States,2020-06-15,107.39
county,Pima County,driving,NA,Arizona,United States,2020-06-16,109.59
county,Pima County,driving,NA,Arizona,United States,2020-06-17,109.79
county,Pima County,driving,NA,Arizona,United States,2020-06-18,111.16
county,Pima County,driving,NA,Arizona,United States,2020-06-19,125.83
county,Pima County,driving,NA,Arizona,United States,2020-06-20,112.27
county,Pima County,driving,NA,Arizona,United States,2020-06-21,78.79
county,Pima County,driving,NA,Arizona,United States,2020-06-22,105.73
county,Pima County,driving,NA,Arizona,United States,2020-06-23,110.15
county,Pima County,driving,NA,Arizona,United States,2020-06-24,110.1
county,Pima County,driving,NA,Arizona,United States,2020-06-25,115.84
county,Pima County,driving,NA,Arizona,United States,2020-06-26,125.33
county,Pima County,driving,NA,Arizona,United States,2020-06-27,111.44
county,Pima County,driving,NA,Arizona,United States,2020-06-28,86.73
county,Pima County,driving,NA,Arizona,United States,2020-06-29,107.91
county,Pima County,driving,NA,Arizona,United States,2020-06-30,110.84
county,Pima County,driving,NA,Arizona,United States,2020-07-01,112.56
county,Pima County,driving,NA,Arizona,United States,2020-07-02,116.12
county,Pima County,driving,NA,Arizona,United States,2020-07-03,112.7
county,Pima County,driving,NA,Arizona,United States,2020-07-04,84.51
county,Pima County,driving,NA,Arizona,United States,2020-07-05,80.01
county,Pima County,driving,NA,Arizona,United States,2020-07-06,105.82
county,Pima County,driving,NA,Arizona,United States,2020-07-07,108.07
county,Pima County,driving,NA,Arizona,United States,2020-07-08,107.91
county,Pima County,driving,NA,Arizona,United States,2020-07-09,110.95
county,Pima County,driving,NA,Arizona,United States,2020-07-10,120.52
county,Pima County,driving,NA,Arizona,United States,2020-07-11,107
county,Pima County,driving,NA,Arizona,United States,2020-07-12,84.04
county,Pima County,driving,NA,Arizona,United States,2020-07-13,103.36
county,Pima County,driving,NA,Arizona,United States,2020-07-14,108.75
county,Pima County,driving,NA,Arizona,United States,2020-07-15,108.39
county,Pima County,driving,NA,Arizona,United States,2020-07-16,112.89
county,Pima County,driving,NA,Arizona,United States,2020-07-17,122.38
county,Pima County,driving,NA,Arizona,United States,2020-07-18,108.54
county,Pima County,driving,NA,Arizona,United States,2020-07-19,85.47
county,Pima County,driving,NA,Arizona,United States,2020-07-20,105.26
county,Pima County,driving,NA,Arizona,United States,2020-07-21,108.97
county,Pima County,driving,NA,Arizona,United States,2020-07-22,109.85
county,Pima County,driving,NA,Arizona,United States,2020-07-23,107.52
county,Pima County,driving,NA,Arizona,United States,2020-07-24,122.04
county,Pima County,driving,NA,Arizona,United States,2020-07-25,114.4
county,Pima County,driving,NA,Arizona,United States,2020-07-26,88.3
county,Pima County,driving,NA,Arizona,United States,2020-07-27,108.99
county,Pima County,driving,NA,Arizona,United States,2020-07-28,112.8
county,Pima County,driving,NA,Arizona,United States,2020-07-29,113.48
county,Pima County,driving,NA,Arizona,United States,2020-07-30,117.41
county,Pima County,driving,NA,Arizona,United States,2020-07-31,130.11
county,Pima County,driving,NA,Arizona,United States,2020-08-01,119.55
county,Pima County,driving,NA,Arizona,United States,2020-08-02,90.9
county,Pima County,driving,NA,Arizona,United States,2020-08-03,111.73
county,Pima County,driving,NA,Arizona,United States,2020-08-04,115.15
county,Pima County,driving,NA,Arizona,United States,2020-08-05,114.73
county,Pima County,driving,NA,Arizona,United States,2020-08-06,117.27
county,Pima County,driving,NA,Arizona,United States,2020-08-07,129.2
county,Pima County,driving,NA,Arizona,United States,2020-08-08,119.92
county,Pima County,driving,NA,Arizona,United States,2020-08-09,91.53
county,Pima County,driving,NA,Arizona,United States,2020-08-10,110.02
county,Pima County,driving,NA,Arizona,United States,2020-08-11,111.64
county,Pima County,driving,NA,Arizona,United States,2020-08-12,113.63
county,Pima County,driving,NA,Arizona,United States,2020-08-13,114.82
county,Pima County,driving,NA,Arizona,United States,2020-08-14,134.9
county,Pima County,driving,NA,Arizona,United States,2020-08-15,126.37
county,Pima County,driving,NA,Arizona,United States,2020-08-16,95.69
county,Pima County,driving,NA,Arizona,United States,2020-08-17,115.55
county,Pima County,driving,NA,Arizona,United States,2020-08-18,120.7
county,Pima County,driving,NA,Arizona,United States,2020-08-19,126.51
county,Pima County,driving,NA,Arizona,United States,2020-08-20,132.44
county,Pima County,driving,NA,Arizona,United States,2020-08-21,150.84
county,Pima County,driving,NA,Arizona,United States,2020-08-22,139.06
county,Pima County,driving,NA,Arizona,United States,2020-08-23,101.88
county,Pima County,driving,NA,Arizona,United States,2020-08-24,112.93
county,Pima County,driving,NA,Arizona,United States,2020-08-25,114.63
county,Pima County,driving,NA,Arizona,United States,2020-08-26,115.71
county,Pima County,driving,NA,Arizona,United States,2020-08-27,120.21
county,Pima County,driving,NA,Arizona,United States,2020-08-28,137.46
county,Pima County,driving,NA,Arizona,United States,2020-08-29,129.08
county,Pima County,driving,NA,Arizona,United States,2020-08-30,97.6
county,Pima County,driving,NA,Arizona,United States,2020-08-31,113.64
county,Pima County,driving,NA,Arizona,United States,2020-09-01,117.91
county,Pima County,driving,NA,Arizona,United States,2020-09-02,120.57
county,Pima County,driving,NA,Arizona,United States,2020-09-03,125.82
county,Pima County,driving,NA,Arizona,United States,2020-09-04,144.61
county,Pima County,driving,NA,Arizona,United States,2020-09-05,130.15
county,Pima County,driving,NA,Arizona,United States,2020-09-06,102.55
county,Pima County,driving,NA,Arizona,United States,2020-09-07,99.97
county,Pima County,driving,NA,Arizona,United States,2020-09-08,116.14
county,Pima County,driving,NA,Arizona,United States,2020-09-09,120.16
